index,label
output/LEFT_45.jpg,LEFT
output/LEFT_46.jpg,LEFT
output/LEFT_47.jpg,LEFT
output/LEFT_48.jpg,LEFT
output/LEFT_49.jpg,LEFT
output/LEFT_50.jpg,LEFT
output/LEFT_51.jpg,LEFT
output/LEFT_52.jpg,LEFT
output/LEFT_53.jpg,LEFT
output/LEFT_54.jpg,LEFT
output/LEFT_55.jpg,LEFT
output/LEFT_56.jpg,LEFT
output/LEFT_57.jpg,LEFT
output/LEFT_58.jpg,LEFT
output/LEFT_59.jpg,LEFT
output/PALM_40.jpg,PALM
output/PALM_41.jpg,PALM
output/PALM_42.jpg,PALM
output/PALM_43.jpg,PALM
output/PALM_44.jpg,PALM
output/PALM_45.jpg,PALM
output/PALM_46.jpg,PALM
output/PALM_47.jpg,PALM
output/PALM_48.jpg,PALM
output/PALM_49.jpg,PALM
output/PALM_50.jpg,PALM
output/PALM_51.jpg,PALM
output/PALM_52.jpg,PALM
output/PALM_53.jpg,PALM
output/PALM_54.jpg,PALM
output/PALM_55.jpg,PALM
output/PALM_56.jpg,PALM
output/PALM_57.jpg,PALM
output/PALM_58.jpg,PALM
output/PALM_59.jpg,PALM
output/RIGHT_40.jpg,RIGHT
output/RIGHT_41.jpg,RIGHT
output/RIGHT_42.jpg,RIGHT
output/RIGHT_43.jpg,RIGHT
output/RIGHT_44.jpg,RIGHT
output/RIGHT_45.jpg,RIGHT
output/RIGHT_46.jpg,RIGHT
output/RIGHT_47.jpg,RIGHT
output/RIGHT_48.jpg,RIGHT
output/RIGHT_49.jpg,RIGHT
output/RIGHT_50.jpg,RIGHT
output/RIGHT_51.jpg,RIGHT
output/RIGHT_52.jpg,RIGHT
output/RIGHT_53.jpg,RIGHT
output/RIGHT_54.jpg,RIGHT
output/RIGHT_55.jpg,RIGHT
output/RIGHT_56.jpg,RIGHT
output/RIGHT_57.jpg,RIGHT
output/RIGHT_58.jpg,RIGHT
output/RIGHT_59.jpg,RIGHT
output/FINGER_40.jpg,FINGER
output/FINGER_41.jpg,FINGER
output/FINGER_42.jpg,FINGER
output/FINGER_43.jpg,FINGER
output/FINGER_44.jpg,FINGER
output/FINGER_45.jpg,FINGER
output/FINGER_46.jpg,FINGER
output/FINGER_47.jpg,FINGER
output/FINGER_48.jpg,FINGER
output/FINGER_49.jpg,FINGER
output/FINGER_50.jpg,FINGER
output/FINGER_51.jpg,FINGER
output/FINGER_52.jpg,FINGER
output/FINGER_53.jpg,FINGER
output/FINGER_54.jpg,FINGER
output/FINGER_55.jpg,FINGER
output/FINGER_56.jpg,FINGER
output/FINGER_57.jpg,FINGER
output/FINGER_58.jpg,FINGER
output/FINGER_59.jpg,FINGER
output/FIST_60.jpg,FIST
output/FIST_61.jpg,FIST
output/FIST_62.jpg,FIST
output/FIST_63.jpg,FIST
output/FIST_64.jpg,FIST
output/FIST_65.jpg,FIST
output/FIST_66.jpg,FIST
output/FIST_67.jpg,FIST
output/FIST_68.jpg,FIST
output/FIST_69.jpg,FIST
output/FIST_70.jpg,FIST
output/FIST_71.jpg,FIST
output/FIST_72.jpg,FIST
output/FIST_73.jpg,FIST
output/FIST_74.jpg,FIST
output/FIST_75.jpg,FIST
output/FIST_76.jpg,FIST
output/FIST_77.jpg,FIST
output/FIST_78.jpg,FIST
output/FIST_79.jpg,FIST
output/LEFT_60.jpg,LEFT
output/LEFT_61.jpg,LEFT
output/LEFT_62.jpg,LEFT
output/LEFT_63.jpg,LEFT
output/LEFT_64.jpg,LEFT
output/LEFT_65.jpg,LEFT
output/LEFT_66.jpg,LEFT
output/LEFT_67.jpg,LEFT
output/LEFT_68.jpg,LEFT
output/LEFT_69.jpg,LEFT
output/LEFT_70.jpg,LEFT
output/LEFT_71.jpg,LEFT
output/LEFT_72.jpg,LEFT
output/LEFT_73.jpg,LEFT
output/LEFT_74.jpg,LEFT
output/LEFT_75.jpg,LEFT
output/LEFT_76.jpg,LEFT
output/LEFT_77.jpg,LEFT
output/LEFT_78.jpg,LEFT
output/LEFT_79.jpg,LEFT
output/PALM_60.jpg,PALM
output/PALM_61.jpg,PALM
output/PALM_62.jpg,PALM
output/PALM_63.jpg,PALM
output/PALM_64.jpg,PALM
output/PALM_65.jpg,PALM
output/PALM_66.jpg,PALM
output/PALM_67.jpg,PALM
output/PALM_68.jpg,PALM
output/PALM_69.jpg,PALM
output/PALM_70.jpg,PALM
output/PALM_71.jpg,PALM
output/PALM_72.jpg,PALM
output/PALM_73.jpg,PALM
output/PALM_74.jpg,PALM
output/PALM_75.jpg,PALM
output/PALM_76.jpg,PALM
output/PALM_77.jpg,PALM
output/PALM_78.jpg,PALM
output/PALM_79.jpg,PALM
output/RIGHT_60.jpg,RIGHT
output/RIGHT_61.jpg,RIGHT
output/RIGHT_62.jpg,RIGHT
output/RIGHT_63.jpg,RIGHT
output/RIGHT_64.jpg,RIGHT
output/RIGHT_65.jpg,RIGHT
output/RIGHT_66.jpg,RIGHT
output/RIGHT_67.jpg,RIGHT
output/RIGHT_68.jpg,RIGHT
output/RIGHT_69.jpg,RIGHT
output/RIGHT_70.jpg,RIGHT
output/RIGHT_71.jpg,RIGHT
output/RIGHT_72.jpg,RIGHT
output/RIGHT_73.jpg,RIGHT
output/RIGHT_74.jpg,RIGHT
output/RIGHT_75.jpg,RIGHT
output/RIGHT_76.jpg,RIGHT
output/RIGHT_77.jpg,RIGHT
output/RIGHT_78.jpg,RIGHT
output/RIGHT_79.jpg,RIGHT
output/FINGER_60.jpg,FINGER
output/FINGER_61.jpg,FINGER
output/FINGER_62.jpg,FINGER
output/FINGER_63.jpg,FINGER
output/FINGER_64.jpg,FINGER
output/FINGER_65.jpg,FINGER
output/FINGER_66.jpg,FINGER
output/FINGER_67.jpg,FINGER
output/FINGER_68.jpg,FINGER
output/FINGER_69.jpg,FINGER
output/FINGER_70.jpg,FINGER
output/FINGER_71.jpg,FINGER
output/FINGER_72.jpg,FINGER
output/FINGER_73.jpg,FINGER
output/FINGER_74.jpg,FINGER
output/FINGER_75.jpg,FINGER
output/FINGER_76.jpg,FINGER
output/FINGER_77.jpg,FINGER
output/FINGER_78.jpg,FINGER
output/FINGER_79.jpg,FINGER
output/FIST_80.jpg,FIST
output/FIST_81.jpg,FIST
output/FIST_82.jpg,FIST
output/FIST_83.jpg,FIST
output/FIST_84.jpg,FIST
output/FIST_85.jpg,FIST
output/FIST_86.jpg,FIST
output/FIST_87.jpg,FIST
output/FIST_88.jpg,FIST
output/FIST_89.jpg,FIST
output/FIST_90.jpg,FIST
output/FIST_91.jpg,FIST
output/FIST_92.jpg,FIST
output/FIST_93.jpg,FIST
output/FIST_94.jpg,FIST
output/FIST_95.jpg,FIST
output/FIST_96.jpg,FIST
output/FIST_97.jpg,FIST
output/FIST_98.jpg,FIST
output/FIST_99.jpg,FIST
output/LEFT_80.jpg,LEFT
output/LEFT_81.jpg,LEFT
output/LEFT_82.jpg,LEFT
output/LEFT_83.jpg,LEFT
output/LEFT_84.jpg,LEFT
output/LEFT_85.jpg,LEFT
output/LEFT_86.jpg,LEFT
output/LEFT_87.jpg,LEFT
output/LEFT_88.jpg,LEFT
output/LEFT_89.jpg,LEFT
output/LEFT_90.jpg,LEFT
output/LEFT_91.jpg,LEFT
output/LEFT_92.jpg,LEFT
output/LEFT_93.jpg,LEFT
output/LEFT_94.jpg,LEFT
output/LEFT_95.jpg,LEFT
output/LEFT_96.jpg,LEFT
output/LEFT_97.jpg,LEFT
output/LEFT_98.jpg,LEFT
output/LEFT_99.jpg,LEFT
output/PALM_80.jpg,PALM
output/PALM_81.jpg,PALM
output/PALM_82.jpg,PALM
output/PALM_83.jpg,PALM
output/PALM_84.jpg,PALM
output/PALM_85.jpg,PALM
output/PALM_86.jpg,PALM
output/PALM_87.jpg,PALM
output/PALM_88.jpg,PALM
output/PALM_89.jpg,PALM
output/PALM_90.jpg,PALM
output/PALM_91.jpg,PALM
output/PALM_92.jpg,PALM
output/PALM_93.jpg,PALM
output/PALM_94.jpg,PALM
output/PALM_95.jpg,PALM
output/PALM_96.jpg,PALM
output/PALM_97.jpg,PALM
output/PALM_98.jpg,PALM
output/PALM_99.jpg,PALM
output/RIGHT_80.jpg,RIGHT
output/RIGHT_81.jpg,RIGHT
output/RIGHT_82.jpg,RIGHT
output/RIGHT_83.jpg,RIGHT
output/RIGHT_84.jpg,RIGHT
output/RIGHT_85.jpg,RIGHT
output/RIGHT_86.jpg,RIGHT
output/RIGHT_87.jpg,RIGHT
output/RIGHT_88.jpg,RIGHT
output/RIGHT_89.jpg,RIGHT
output/RIGHT_90.jpg,RIGHT
output/RIGHT_91.jpg,RIGHT
output/RIGHT_92.jpg,RIGHT
output/RIGHT_93.jpg,RIGHT
output/RIGHT_94.jpg,RIGHT
output/RIGHT_95.jpg,RIGHT
output/RIGHT_96.jpg,RIGHT
output/RIGHT_97.jpg,RIGHT
output/RIGHT_98.jpg,RIGHT
output/RIGHT_99.jpg,RIGHT
output/FINGER_80.jpg,FINGER
output/FINGER_81.jpg,FINGER
output/FINGER_82.jpg,FINGER
output/FINGER_83.jpg,FINGER
output/FINGER_84.jpg,FINGER
output/FINGER_85.jpg,FINGER
output/FINGER_86.jpg,FINGER
output/FINGER_87.jpg,FINGER
output/FINGER_88.jpg,FINGER
output/FINGER_89.jpg,FINGER
output/FINGER_90.jpg,FINGER
output/FINGER_91.jpg,FINGER
output/FINGER_92.jpg,FINGER
output/FINGER_93.jpg,FINGER
output/FINGER_94.jpg,FINGER
output/FINGER_95.jpg,FINGER
output/FINGER_96.jpg,FINGER
output/FINGER_97.jpg,FINGER
output/FINGER_98.jpg,FINGER
output/FINGER_99.jpg,FINGER
output/FIST_100.jpg,FIST
output/FIST_101.jpg,FIST
output/FIST_102.jpg,FIST
output/FIST_103.jpg,FIST
output/FIST_104.jpg,FIST
output/FIST_105.jpg,FIST
output/FIST_106.jpg,FIST
output/FIST_107.jpg,FIST
output/FIST_108.jpg,FIST
output/FIST_109.jpg,FIST
output/FIST_110.jpg,FIST
output/FIST_111.jpg,FIST
output/FIST_112.jpg,FIST
output/FIST_113.jpg,FIST
output/FIST_114.jpg,FIST
output/FIST_115.jpg,FIST
output/FIST_116.jpg,FIST
output/FIST_117.jpg,FIST
output/FIST_118.jpg,FIST
output/FIST_119.jpg,FIST
output/LEFT_100.jpg,LEFT
output/LEFT_101.jpg,LEFT
output/LEFT_102.jpg,LEFT
output/LEFT_103.jpg,LEFT
output/LEFT_104.jpg,LEFT
output/LEFT_105.jpg,LEFT
output/LEFT_106.jpg,LEFT
output/LEFT_107.jpg,LEFT
output/LEFT_108.jpg,LEFT
output/LEFT_109.jpg,LEFT
output/LEFT_110.jpg,LEFT
output/LEFT_111.jpg,LEFT
output/LEFT_112.jpg,LEFT
output/LEFT_113.jpg,LEFT
output/LEFT_114.jpg,LEFT
output/LEFT_115.jpg,LEFT
output/LEFT_116.jpg,LEFT
output/LEFT_117.jpg,LEFT
output/LEFT_118.jpg,LEFT
output/LEFT_119.jpg,LEFT
output/PALM_100.jpg,PALM
output/PALM_101.jpg,PALM
output/PALM_102.jpg,PALM
output/PALM_103.jpg,PALM
output/PALM_104.jpg,PALM
output/PALM_105.jpg,PALM
output/PALM_106.jpg,PALM
output/PALM_107.jpg,PALM
output/PALM_108.jpg,PALM
output/PALM_109.jpg,PALM
output/PALM_110.jpg,PALM
output/PALM_111.jpg,PALM
output/PALM_112.jpg,PALM
output/PALM_113.jpg,PALM
output/PALM_114.jpg,PALM
output/PALM_115.jpg,PALM
output/PALM_116.jpg,PALM
output/PALM_117.jpg,PALM
output/PALM_118.jpg,PALM
output/PALM_119.jpg,PALM
output/RIGHT_100.jpg,RIGHT
output/RIGHT_101.jpg,RIGHT
output/RIGHT_102.jpg,RIGHT
output/RIGHT_103.jpg,RIGHT
output/RIGHT_104.jpg,RIGHT
output/RIGHT_105.jpg,RIGHT
output/RIGHT_106.jpg,RIGHT
output/RIGHT_107.jpg,RIGHT
output/RIGHT_108.jpg,RIGHT
output/RIGHT_109.jpg,RIGHT
output/RIGHT_110.jpg,RIGHT
output/RIGHT_111.jpg,RIGHT
output/RIGHT_112.jpg,RIGHT
output/RIGHT_113.jpg,RIGHT
output/RIGHT_114.jpg,RIGHT
output/RIGHT_115.jpg,RIGHT
output/RIGHT_116.jpg,RIGHT
output/RIGHT_117.jpg,RIGHT
output/RIGHT_118.jpg,RIGHT
output/RIGHT_119.jpg,RIGHT
output/FINGER_100.jpg,FINGER
output/FINGER_101.jpg,FINGER
output/FINGER_102.jpg,FINGER
output/FINGER_103.jpg,FINGER
output/FINGER_104.jpg,FINGER
output/FINGER_105.jpg,FINGER
output/FINGER_106.jpg,FINGER
output/FINGER_107.jpg,FINGER
output/FINGER_108.jpg,FINGER
output/FINGER_109.jpg,FINGER
output/FINGER_110.jpg,FINGER
output/FINGER_111.jpg,FINGER
output/FINGER_112.jpg,FINGER
output/FINGER_113.jpg,FINGER
output/FINGER_114.jpg,FINGER
output/FINGER_115.jpg,FINGER
output/FINGER_116.jpg,FINGER
output/FINGER_117.jpg,FINGER
output/FINGER_118.jpg,FINGER
output/FINGER_119.jpg,FINGER
output/FIST_120.jpg,FIST
output/FIST_121.jpg,FIST
output/FIST_122.jpg,FIST
output/FIST_123.jpg,FIST
output/FIST_124.jpg,FIST
output/FIST_125.jpg,FIST
output/FIST_126.jpg,FIST
output/FIST_127.jpg,FIST
output/FIST_128.jpg,FIST
output/FIST_129.jpg,FIST
output/FIST_130.jpg,FIST
output/FIST_131.jpg,FIST
output/FIST_132.jpg,FIST
output/FIST_133.jpg,FIST
output/FIST_134.jpg,FIST
output/FIST_135.jpg,FIST
output/FIST_136.jpg,FIST
output/FIST_137.jpg,FIST
output/LEFT_120.jpg,LEFT
output/LEFT_121.jpg,LEFT
output/LEFT_122.jpg,LEFT
output/LEFT_123.jpg,LEFT
output/LEFT_124.jpg,LEFT
output/LEFT_125.jpg,LEFT
output/LEFT_126.jpg,LEFT
output/LEFT_127.jpg,LEFT
output/LEFT_128.jpg,LEFT
output/LEFT_129.jpg,LEFT
output/LEFT_130.jpg,LEFT
output/LEFT_131.jpg,LEFT
output/LEFT_132.jpg,LEFT
output/LEFT_133.jpg,LEFT
output/LEFT_134.jpg,LEFT
output/LEFT_135.jpg,LEFT
output/LEFT_136.jpg,LEFT
output/LEFT_137.jpg,LEFT
output/LEFT_138.jpg,LEFT
output/LEFT_139.jpg,LEFT
output/PALM_120.jpg,PALM
output/PALM_121.jpg,PALM
output/PALM_122.jpg,PALM
output/PALM_123.jpg,PALM
output/PALM_124.jpg,PALM
output/PALM_125.jpg,PALM
output/PALM_126.jpg,PALM
output/PALM_127.jpg,PALM
output/PALM_128.jpg,PALM
output/PALM_129.jpg,PALM
output/PALM_130.jpg,PALM
output/PALM_131.jpg,PALM
output/PALM_132.jpg,PALM
output/PALM_133.jpg,PALM
output/PALM_134.jpg,PALM
output/PALM_135.jpg,PALM
output/PALM_136.jpg,PALM
output/PALM_137.jpg,PALM
output/PALM_138.jpg,PALM
output/PALM_139.jpg,PALM
output/RIGHT_120.jpg,RIGHT
output/RIGHT_121.jpg,RIGHT
output/RIGHT_122.jpg,RIGHT
output/RIGHT_123.jpg,RIGHT
output/RIGHT_124.jpg,RIGHT
output/RIGHT_125.jpg,RIGHT
output/RIGHT_126.jpg,RIGHT
output/RIGHT_127.jpg,RIGHT
output/RIGHT_128.jpg,RIGHT
output/RIGHT_129.jpg,RIGHT
output/RIGHT_130.jpg,RIGHT
output/RIGHT_131.jpg,RIGHT
output/RIGHT_132.jpg,RIGHT
output/RIGHT_133.jpg,RIGHT
output/RIGHT_134.jpg,RIGHT
output/RIGHT_135.jpg,RIGHT
output/RIGHT_136.jpg,RIGHT
output/RIGHT_137.jpg,RIGHT
output/RIGHT_138.jpg,RIGHT
output/RIGHT_139.jpg,RIGHT
output/FINGER_120.jpg,FINGER
output/FINGER_121.jpg,FINGER
output/FINGER_122.jpg,FINGER
output/FINGER_123.jpg,FINGER
output/FINGER_124.jpg,FINGER
output/FINGER_125.jpg,FINGER
output/FINGER_126.jpg,FINGER
output/FINGER_127.jpg,FINGER
output/FINGER_128.jpg,FINGER
output/FINGER_129.jpg,FINGER
output/FINGER_130.jpg,FINGER
output/FINGER_131.jpg,FINGER
output/FINGER_132.jpg,FINGER
output/FINGER_133.jpg,FINGER
output/FINGER_134.jpg,FINGER
output/FINGER_135.jpg,FINGER
output/FINGER_136.jpg,FINGER
output/FINGER_137.jpg,FINGER
output/FINGER_138.jpg,FINGER
output/FINGER_139.jpg,FINGER
output/FIST_138.jpg,FIST
output/FIST_139.jpg,FIST
output/FIST_140.jpg,FIST
output/FIST_141.jpg,FIST
output/FIST_142.jpg,FIST
output/FIST_143.jpg,FIST
output/FIST_144.jpg,FIST
output/FIST_145.jpg,FIST
output/FIST_146.jpg,FIST
output/FIST_147.jpg,FIST
output/FIST_148.jpg,FIST
output/FIST_149.jpg,FIST
output/FIST_150.jpg,FIST
output/FIST_151.jpg,FIST
output/FIST_152.jpg,FIST
output/FIST_153.jpg,FIST
output/FIST_154.jpg,FIST
output/FIST_155.jpg,FIST
output/FIST_156.jpg,FIST
output/FIST_157.jpg,FIST
output/LEFT_140.jpg,LEFT
output/LEFT_141.jpg,LEFT
output/LEFT_142.jpg,LEFT
output/LEFT_143.jpg,LEFT
output/LEFT_144.jpg,LEFT
output/LEFT_145.jpg,LEFT
output/LEFT_146.jpg,LEFT
output/LEFT_147.jpg,LEFT
output/LEFT_148.jpg,LEFT
output/LEFT_149.jpg,LEFT
output/LEFT_150.jpg,LEFT
output/LEFT_151.jpg,LEFT
output/LEFT_152.jpg,LEFT
output/LEFT_153.jpg,LEFT
output/LEFT_154.jpg,LEFT
output/LEFT_155.jpg,LEFT
output/LEFT_156.jpg,LEFT
output/LEFT_157.jpg,LEFT
output/LEFT_158.jpg,LEFT
output/LEFT_159.jpg,LEFT
output/PALM_140.jpg,PALM
output/PALM_141.jpg,PALM
output/PALM_142.jpg,PALM
output/PALM_143.jpg,PALM
output/PALM_144.jpg,PALM
output/PALM_145.jpg,PALM
output/PALM_146.jpg,PALM
output/PALM_147.jpg,PALM
output/PALM_148.jpg,PALM
output/PALM_149.jpg,PALM
output/PALM_150.jpg,PALM
output/PALM_151.jpg,PALM
output/PALM_152.jpg,PALM
output/PALM_153.jpg,PALM
output/PALM_154.jpg,PALM
output/PALM_155.jpg,PALM
output/PALM_156.jpg,PALM
output/PALM_157.jpg,PALM
output/PALM_158.jpg,PALM
output/PALM_159.jpg,PALM
output/RIGHT_140.jpg,RIGHT
output/RIGHT_141.jpg,RIGHT
output/RIGHT_142.jpg,RIGHT
output/RIGHT_143.jpg,RIGHT
output/RIGHT_144.jpg,RIGHT
output/RIGHT_145.jpg,RIGHT
output/RIGHT_146.jpg,RIGHT
output/RIGHT_147.jpg,RIGHT
output/RIGHT_148.jpg,RIGHT
output/RIGHT_149.jpg,RIGHT
output/RIGHT_150.jpg,RIGHT
output/RIGHT_151.jpg,RIGHT
output/RIGHT_152.jpg,RIGHT
output/RIGHT_153.jpg,RIGHT
output/RIGHT_154.jpg,RIGHT
output/RIGHT_155.jpg,RIGHT
output/RIGHT_156.jpg,RIGHT
output/RIGHT_157.jpg,RIGHT
output/FINGER_140.jpg,FINGER
output/FINGER_141.jpg,FINGER
output/FINGER_142.jpg,FINGER
output/FINGER_143.jpg,FINGER
output/FINGER_144.jpg,FINGER
output/FINGER_145.jpg,FINGER
output/FINGER_146.jpg,FINGER
output/FINGER_147.jpg,FINGER
output/FINGER_148.jpg,FINGER
output/FINGER_149.jpg,FINGER
output/FINGER_150.jpg,FINGER
output/FINGER_151.jpg,FINGER
output/FINGER_152.jpg,FINGER
output/FINGER_153.jpg,FINGER
output/FINGER_154.jpg,FINGER
output/FINGER_155.jpg,FINGER
output/FINGER_156.jpg,FINGER
output/FINGER_157.jpg,FINGER
output/FINGER_158.jpg,FINGER
